序号,土地用途分区代码,土地用途分区名称
93286,10,基本农田保护区
93287,10,基本农田保护区
93288,10,基本农田保护区
93289,10,基本农田保护区
93290,10,基本农田保护区
93291,10,基本农田保护区
93292,10,基本农田保护区
93293,10,基本农田保护区
93294,10,基本农田保护区
93295,10,基本农田保护区
93296,10,基本农田保护区
93297,10,基本农田保护区
93298,10,基本农田保护区
93299,10,基本农田保护区
93300,10,基本农田保护区
93301,10,基本农田保护区
93302,10,基本农田保护区
93303,10,基本农田保护区
93304,10,基本农田保护区
93305,10,基本农田保护区
93306,10,基本农田保护区
93307,10,基本农田保护区
93308,10,基本农田保护区
93309,10,基本农田保护区
93310,10,基本农田保护区
93311,10,基本农田保护区
93312,10,基本农田保护区
93313,10,基本农田保护区
93314,10,基本农田保护区
93315,10,基本农田保护区
93316,10,基本农田保护区
93317,10,基本农田保护区
93318,10,基本农田保护区
93319,10,基本农田保护区
93320,10,基本农田保护区
93321,10,基本农田保护区
93322,10,基本农田保护区
93323,10,基本农田保护区
93324,10,基本农田保护区
93325,10,基本农田保护区
93326,10,基本农田保护区
93327,10,基本农田保护区
93328,10,基本农田保护区
93329,10,基本农田保护区
93330,10,基本农田保护区
93331,10,基本农田保护区
93332,10,基本农田保护区
93333,10,基本农田保护区
93334,10,基本农田保护区
93335,10,基本农田保护区
93336,10,基本农田保护区
93337,10,基本农田保护区
93338,10,基本农田保护区
93339,10,基本农田保护区
93340,10,基本农田保护区
93341,10,基本农田保护区
93342,10,基本农田保护区
93343,10,基本农田保护区
93344,10,基本农田保护区
93345,10,基本农田保护区
93346,10,基本农田保护区
93347,10,基本农田保护区
93348,10,基本农田保护区
93349,10,基本农田保护区
93350,10,基本农田保护区
93351,10,基本农田保护区
93352,10,基本农田保护区
93353,10,基本农田保护区
93354,10,基本农田保护区
93355,10,基本农田保护区
93356,10,基本农田保护区
93357,10,基本农田保护区
93358,10,基本农田保护区
93359,10,基本农田保护区
93360,10,基本农田保护区
93361,10,基本农田保护区
93362,10,基本农田保护区
93363,10,基本农田保护区
93364,10,基本农田保护区
93365,10,基本农田保护区
93366,10,基本农田保护区
93367,10,基本农田保护区
93368,10,基本农田保护区
93369,10,基本农田保护区
93370,10,基本农田保护区
93371,10,基本农田保护区
93372,10,基本农田保护区
93373,10,基本农田保护区
93374,10,基本农田保护区
93375,10,基本农田保护区
93376,10,基本农田保护区
93377,10,基本农田保护区
93378,10,基本农田保护区
93379,10,基本农田保护区
93380,10,基本农田保护区
93381,10,基本农田保护区
93382,10,基本农田保护区
93383,10,基本农田保护区
93384,10,基本农田保护区
93385,10,基本农田保护区
93386,10,基本农田保护区
93387,10,基本农田保护区
93388,10,基本农田保护区
93389,10,基本农田保护区
93390,10,基本农田保护区
93391,10,基本农田保护区
93392,10,基本农田保护区
93393,10,基本农田保护区
93394,10,基本农田保护区
93395,10,基本农田保护区
93396,10,基本农田保护区
93397,10,基本农田保护区
93398,10,基本农田保护区
93399,10,基本农田保护区
93400,10,基本农田保护区
93401,10,基本农田保护区
93402,10,基本农田保护区
93403,10,基本农田保护区
93404,10,基本农田保护区
93405,10,基本农田保护区
93406,10,基本农田保护区
93407,10,基本农田保护区
93408,10,基本农田保护区
93409,10,基本农田保护区
93410,10,基本农田保护区
93411,10,基本农田保护区
93412,10,基本农田保护区
93413,10,基本农田保护区
93414,10,基本农田保护区
93415,10,基本农田保护区
93416,10,基本农田保护区
93417,10,基本农田保护区
93418,10,基本农田保护区
93419,10,基本农田保护区
93420,10,基本农田保护区
93421,10,基本农田保护区
93422,10,基本农田保护区
93423,10,基本农田保护区
93424,10,基本农田保护区
93425,10,基本农田保护区
93426,10,基本农田保护区
93427,10,基本农田保护区
93428,10,基本农田保护区
93429,10,基本农田保护区
93430,10,基本农田保护区
93431,10,基本农田保护区
93432,10,基本农田保护区
93433,10,基本农田保护区
93434,10,基本农田保护区
93435,10,基本农田保护区
93436,10,基本农田保护区
93437,10,基本农田保护区
93438,10,基本农田保护区
93439,10,基本农田保护区
93440,10,基本农田保护区
93441,10,基本农田保护区
93442,10,基本农田保护区
93443,10,基本农田保护区
93444,10,基本农田保护区
93445,10,基本农田保护区
93446,10,基本农田保护区
93447,10,基本农田保护区
93448,10,基本农田保护区
93449,10,基本农田保护区
93450,10,基本农田保护区
93451,10,基本农田保护区
93452,10,基本农田保护区
93453,10,基本农田保护区
93454,10,基本农田保护区
93455,10,基本农田保护区
93456,10,基本农田保护区
93457,10,基本农田保护区
93458,10,基本农田保护区
93459,10,基本农田保护区
93460,10,基本农田保护区
93461,10,基本农田保护区
93462,10,基本农田保护区
93463,10,基本农田保护区
93464,10,基本农田保护区
93465,10,基本农田保护区
93466,10,基本农田保护区
93467,10,基本农田保护区
93468,10,基本农田保护区
93469,10,基本农田保护区
93470,10,基本农田保护区
93471,10,基本农田保护区
93472,10,基本农田保护区
93473,10,基本农田保护区
93474,10,基本农田保护区
93475,10,基本农田保护区
93476,10,基本农田保护区
93477,10,基本农田保护区
93478,10,基本农田保护区
93479,10,基本农田保护区
93480,10,基本农田保护区
93481,10,基本农田保护区
93482,10,基本农田保护区
93483,10,基本农田保护区
93484,10,基本农田保护区
93485,10,基本农田保护区
93486,10,基本农田保护区
93487,10,基本农田保护区
93488,10,基本农田保护区
93489,10,基本农田保护区
93490,10,基本农田保护区
93491,10,基本农田保护区
93492,10,基本农田保护区
93493,10,基本农田保护区
93494,10,基本农田保护区
93495,10,基本农田保护区
93496,10,基本农田保护区
93497,10,基本农田保护区
93498,10,基本农田保护区
93499,10,基本农田保护区
93500,10,基本农田保护区
93501,10,基本农田保护区
93502,10,基本农田保护区
93503,10,基本农田保护区
93504,10,基本农田保护区
93505,10,基本农田保护区
93506,10,基本农田保护区
93507,10,基本农田保护区
93508,10,基本农田保护区
93509,10,基本农田保护区
93510,10,基本农田保护区
93511,10,基本农田保护区
93512,10,基本农田保护区
93513,10,基本农田保护区
93514,10,基本农田保护区
93515,10,基本农田保护区
93516,10,基本农田保护区
93517,10,基本农田保护区
93518,10,基本农田保护区
93519,10,基本农田保护区
93520,10,基本农田保护区
93521,10,基本农田保护区
93522,10,基本农田保护区
93523,10,基本农田保护区
93524,10,基本农田保护区
93525,10,基本农田保护区
93526,10,基本农田保护区
93527,10,基本农田保护区
93528,10,基本农田保护区
93529,10,基本农田保护区
93530,10,基本农田保护区
93531,10,基本农田保护区
93532,10,基本农田保护区
93533,10,基本农田保护区
93534,10,基本农田保护区
93535,10,基本农田保护区
93536,10,基本农田保护区
93537,10,基本农田保护区
93538,10,基本农田保护区
93539,10,基本农田保护区
93540,10,基本农田保护区
93541,10,基本农田保护区
93542,10,基本农田保护区
93543,10,基本农田保护区
93544,10,基本农田保护区
93545,10,基本农田保护区
93546,10,基本农田保护区
93547,10,基本农田保护区
93548,10,基本农田保护区
93549,10,基本农田保护区
93550,10,基本农田保护区
93551,10,基本农田保护区
93552,10,基本农田保护区
93553,10,基本农田保护区
93554,10,基本农田保护区
93555,10,基本农田保护区
93556,10,基本农田保护区
93557,10,基本农田保护区
93558,10,基本农田保护区
93559,10,基本农田保护区
93560,10,基本农田保护区
93561,10,基本农田保护区
93562,10,基本农田保护区
93563,10,基本农田保护区
93564,10,基本农田保护区
93565,10,基本农田保护区
93566,10,基本农田保护区
93567,10,基本农田保护区
93568,10,基本农田保护区
93569,10,基本农田保护区
93570,10,基本农田保护区
93571,10,基本农田保护区
93572,10,基本农田保护区
93573,10,基本农田保护区
93574,10,基本农田保护区
93575,10,基本农田保护区
93576,10,基本农田保护区
93577,10,基本农田保护区
93578,10,基本农田保护区
93579,10,基本农田保护区
93580,10,基本农田保护区
93581,10,基本农田保护区
93582,10,基本农田保护区
93583,10,基本农田保护区
93584,10,基本农田保护区
93585,10,基本农田保护区
93586,10,基本农田保护区
93587,10,基本农田保护区
93588,10,基本农田保护区
93589,10,基本农田保护区
93590,10,基本农田保护区
93591,10,基本农田保护区
93592,10,基本农田保护区
93593,10,基本农田保护区
93594,10,基本农田保护区
93595,10,基本农田保护区
93596,10,基本农田保护区
93597,10,基本农田保护区
93598,10,基本农田保护区
93599,10,基本农田保护区
93600,10,基本农田保护区
93601,10,基本农田保护区
93602,10,基本农田保护区
93603,10,基本农田保护区
93604,10,基本农田保护区
93605,10,基本农田保护区
93606,10,基本农田保护区
93607,10,基本农田保护区
93608,10,基本农田保护区
93609,10,基本农田保护区
93610,10,基本农田保护区
93611,10,基本农田保护区
93612,10,基本农田保护区
93613,10,基本农田保护区
93614,10,基本农田保护区
93615,10,基本农田保护区
93616,10,基本农田保护区
93617,10,基本农田保护区
93618,10,基本农田保护区
93619,10,基本农田保护区
93620,10,基本农田保护区
93621,10,基本农田保护区
93622,10,基本农田保护区
93623,10,基本农田保护区
93624,10,基本农田保护区
93625,10,基本农田保护区
93626,10,基本农田保护区
93627,10,基本农田保护区
93628,10,基本农田保护区
93629,10,基本农田保护区
93630,10,基本农田保护区
93631,10,基本农田保护区
93632,10,基本农田保护区
93633,10,基本农田保护区
93694,10,基本农田保护区
93695,10,基本农田保护区
93696,10,基本农田保护区
93697,10,基本农田保护区
93698,10,基本农田保护区
93699,10,基本农田保护区
93700,10,基本农田保护区
93701,10,基本农田保护区
93702,10,基本农田保护区
93703,10,基本农田保护区
93704,10,基本农田保护区
93705,10,基本农田保护区
93706,10,基本农田保护区
93707,10,基本农田保护区
93708,10,基本农田保护区
93709,10,基本农田保护区
93710,10,基本农田保护区
93711,10,基本农田保护区
93712,10,基本农田保护区
93713,10,基本农田保护区
93714,10,基本农田保护区
93715,10,基本农田保护区
93716,10,基本农田保护区
93717,10,基本农田保护区
93718,10,基本农田保护区
93719,10,基本农田保护区
93720,10,基本农田保护区
93721,10,基本农田保护区
93722,10,基本农田保护区
93723,10,基本农田保护区
93724,10,基本农田保护区
93725,10,基本农田保护区
93726,10,基本农田保护区
93727,10,基本农田保护区
93728,10,基本农田保护区
93729,10,基本农田保护区
93730,10,基本农田保护区
93731,10,基本农田保护区
93732,10,基本农田保护区
93733,10,基本农田保护区
93734,10,基本农田保护区
93735,10,基本农田保护区
93736,10,基本农田保护区
93737,10,基本农田保护区
93738,10,基本农田保护区
93739,10,基本农田保护区
93740,10,基本农田保护区
93741,10,基本农田保护区
93742,10,基本农田保护区
93743,10,基本农田保护区
93744,10,基本农田保护区
93745,10,基本农田保护区
93746,10,基本农田保护区
93747,10,基本农田保护区
93748,10,基本农田保护区
93749,10,基本农田保护区
93750,10,基本农田保护区
93751,10,基本农田保护区
93752,10,基本农田保护区
